"","Page Title","Description","Reference","Extent","Level","Languages","Scripts","Creation date","Legal","ImgSrc"
"65","Phal chen: Volume 3","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (317)
            
          
              ","EAP039/1/1/7/3","317 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_7_3/1.jp2/full/!600,300/0/default.jpg"
"66","Phal chen: Volume 4","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (325)
            
          
              ","EAP039/1/1/7/4","325 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_7_4/1.jp2/full/!600,300/0/default.jpg"
"67","Phal chen: Volume 5","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (357)
            
          
              ","EAP039/1/1/7/5","357 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_7_5/1.jp2/full/!600,300/0/default.jpg"
"68","Phal chen: Volume 6","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (287)
            
          
              ","EAP039/1/1/7/6","287 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_7_6/1.jp2/full/!600,300/0/default.jpg"
"69","rGyud: Volume 1","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (392)
            
          
              ","EAP039/1/1/8/1","392 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_1/1.jp2/full/!600,300/0/default.jpg"
"70","rGyud: Volume 2","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (501)
            
          
              ","EAP039/1/1/8/2","501 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_2/1.jp2/full/!600,300/0/default.jpg"
"71","rGyud: Volume 3","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (457)
            
          
              ","EAP039/1/1/8/3","457 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_3/1.jp2/full/!600,300/0/default.jpg"
"72","rGyud: Volume 4","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (482)
            
          
              ","EAP039/1/1/8/4","482 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_4/1.jp2/full/!600,300/0/default.jpg"
"73","rGyud: Volume 5","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (487)
            
          
              ","EAP039/1/1/8/5","487 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_5/1.jp2/full/!600,300/0/default.jpg"
"74","rGyud: Volume 6","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (526)
            
          
              ","EAP039/1/1/8/6","526 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_6/1.jp2/full/!600,300/0/default.jpg"
"75","rGyud: Volume 7","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (386)
            
          
              ","EAP039/1/1/8/7","386 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_7/1.jp2/full/!600,300/0/default.jpg"
"76","rGyud: Volume 8","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (385)
            
          
              ","EAP039/1/1/8/8","385 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_8/1.jp2/full/!600,300/0/default.jpg"
"77","rGyud: Volume 9","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (339)
            
          
              ","EAP039/1/1/8/9","339 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_9/1.jp2/full/!600,300/0/default.jpg"
"78","rGyud: Volume 10","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (419)
            
          
              ","EAP039/1/1/8/10","419 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_10/1.jp2/full/!600,300/0/default.jpg"
"79","rGyud: Volume 11","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (453)
            
          
              ","EAP039/1/1/8/11","453 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_11/1.jp2/full/!600,300/0/default.jpg"
"80","rGyud: Volume 12","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (549)
            
          
              ","EAP039/1/1/8/12","549 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_12/1.jp2/full/!600,300/0/default.jpg"
"81","rGyud: Volume 13","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (409)
            
          
              ","EAP039/1/1/8/13","409 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_13/1.jp2/full/!600,300/0/default.jpg"
"82","rGyud: Volume 14","

        This series consists of titles from the bKa’ ‘gyur.Written in the dBu can script.Originals dated as: c.1690-1692.

                  
            
              
              View images from this file (403)
            
          
              ","EAP039/1/1/8/14","403 TIFF images","File","Tibetan","Tibetan","2006","Access for research purposes only. Not to be reproduced without written permission from Gangtey Monastery.","https://images.eap.bl.uk/EAP039/EAP039_1_1_8_14/1.jp2/full/!600,300/0/default.jpg"
